,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
1919,Sat,2018-02-03,13:00,Eibar,1.7,5–1,1.5,Sevilla,5311.0,Estadio Municipal de Ipurúa,Daniel Trujillo
1920,Sat,2018-02-03,16:15,Betis,0.8,2–1,1.6,Villarreal,50102.0,Estadio Benito Villamarín,Alberola Rojas
1921,Sat,2018-02-03,18:30,Alavés,0.7,2–1,1.5,Celta Vigo,19437.0,Estadio de Mendizorroza,Juan Martínez
1922,Sat,2018-02-03,20:45,Levante,1.1,2–2,2.0,Real Madrid,23542.0,Estadio Ciudad de Valencia,Mario Melero
1923,Sun,2018-02-04,12:00,Getafe,1.0,0–0,0.1,Leganés,10657.0,Coliseum Alfonso Pérez,Alfonso Álvarez
1924,Sun,2018-02-04,16:15,Espanyol,0.6,1–1,0.7,Barcelona,23287.0,RCDE Stadium,Jesús Gil
1925,Sun,2018-02-04,18:30,Girona,1.9,2–0,0.5,Athletic Club,9602.0,Estadi Municipal de Montilivi,José Munuera
1926,Sun,2018-02-04,20:45,Atlético Madrid,0.5,1–0,0.6,Valencia,49596.0,Estadio Wanda Metropolitano,Ignacio Iglesias
1927,Mon,2018-02-05,20:00,Las Palmas,0.3,1–0,0.5,Málaga,17424.0,Estadio de Gran Canaria,Ricardo de Burgos
1929,Fri,2018-02-09,21:00,Athletic Club,0.9,0–0,0.4,Las Palmas,33679.0,San Mamés,Javier Estrada
1930,Sat,2018-02-10,13:00,Villarreal,2.0,1–2,0.9,Alavés,14984.0,Estadio de la Cerámica,Daniel Trujillo
1931,Sat,2018-02-10,16:15,Málaga,0.3,0–1,0.5,Atlético Madrid,25482.0,Estadio La Rosaleda,José Sánchez
1932,Sat,2018-02-10,18:30,Leganés,0.2,0–1,1.0,Eibar,9327.0,Estadio Municipal de Butarque,Pablo González
1933,Sat,2018-02-10,20:45,Real Madrid,4.0,5–2,1.0,Real Sociedad,63811.0,Estadio Santiago Bernabéu,Alejandro Hernández
1934,Sun,2018-02-11,12:00,Sevilla,1.8,1–0,1.4,Girona,33129.0,Estadio Ramón Sánchez Pizjuán,Santiago Jaime
1935,Sun,2018-02-11,16:15,Barcelona,1.0,0–0,0.4,Getafe,75681.0,Camp Nou,David Fernández
1936,Sun,2018-02-11,18:30,Celta Vigo,1.9,2–2,0.4,Espanyol,15649.0,Estadio de Balaídos,José González
1937,Sun,2018-02-11,20:45,Valencia,3.3,3–1,0.2,Levante,38199.0,Estadio de Mestalla,David Medié
1938,Mon,2018-02-12,21:00,La Coruña,1.4,0–1,0.9,Betis,20490.0,Estadio Municipal de Riazor,Carlos del Cerro
1940,Fri,2018-02-16,21:00,Girona,1.4,3–0,0.7,Leganés,9142.0,Estadi Municipal de Montilivi,Antonio Matéu Lahoz
1941,Sat,2018-02-17,12:00,Las Palmas,1.3,1–2,3.1,Sevilla,19161.0,Estadio de Gran Canaria,Ignacio Iglesias
1942,Sat,2018-02-17,16:15,Eibar,0.6,0–2,2.4,Barcelona,6760.0,Estadio Municipal de Ipurúa,Alejandro Hernández
1943,Sat,2018-02-17,18:30,Alavés,1.1,1–0,0.6,La Coruña,19453.0,Estadio de Mendizorroza,Mario Melero
1944,Sat,2018-02-17,20:45,Málaga,0.9,1–2,1.4,Valencia,21134.0,Estadio La Rosaleda,Daniel Trujillo
1945,Sun,2018-02-18,12:00,Real Sociedad,1.5,3–0,0.7,Levante,18189.0,Estadio Municipal de Anoeta,Santiago Jaime
1946,Sun,2018-02-18,16:15,Atlético Madrid,1.2,2–0,0.2,Athletic Club,60022.0,Estadio Wanda Metropolitano,José González
1947,Sun,2018-02-18,18:30,Espanyol,1.2,1–1,1.2,Villarreal,19688.0,RCDE Stadium,José Munuera
1948,Sun,2018-02-18,20:45,Betis,1.4,3–5,1.6,Real Madrid,53486.0,Estadio Benito Villamarín,Jesús Gil
1949,Mon,2018-02-19,21:00,Getafe,1.4,3–0,0.2,Celta Vigo,8367.0,Coliseum Alfonso Pérez,Pablo González
1951,Wed,2018-02-21,18:45,Leganés,1.5,1–3,1.6,Real Madrid,11423.0,Estadio Municipal de Butarque,José González
1953,Fri,2018-02-23,21:00,La Coruña,1.9,0–0,0.5,Espanyol,18028.0,Estadio Municipal de Riazor,David Fernández
1954,Sat,2018-02-24,13:00,Celta Vigo,0.9,2–0,1.3,Eibar,15383.0,Estadio de Balaídos,Carlos del Cerro
1955,Sat,2018-02-24,16:15,Real Madrid,2.9,4–0,0.9,Alavés,75181.0,Estadio Santiago Bernabéu,Javier Estrada
1956,Sat,2018-02-24,18:30,Leganés,1.4,0–0,0.6,Las Palmas,9325.0,Estadio Municipal de Butarque,Santiago Jaime
1957,Sat,2018-02-24,20:45,Barcelona,3.0,6–1,1.0,Girona,85417.0,Camp Nou,Alberola Rojas
1958,Sun,2018-02-25,12:00,Villarreal,0.8,1–0,2.1,Getafe,16125.0,Estadio de la Cerámica,José Sánchez
1959,Sun,2018-02-25,16:15,Athletic Club,0.6,2–1,1.2,Málaga,37518.0,San Mamés,Alejandro Hernández
1960,Sun,2018-02-25,18:30,Valencia,1.5,2–1,1.2,Real Sociedad,37195.0,Estadio de Mestalla,Pablo González
1961,Sun,2018-02-25,20:45,Sevilla,1.5,2–5,3.0,Atlético Madrid,37884.0,Estadio Ramón Sánchez Pizjuán,Juan Martínez
1962,Mon,2018-02-26,21:00,Levante,0.8,0–2,1.4,Betis,16545.0,Estadio Ciudad de Valencia,Ricardo de Burgos
1964,Tue,2018-02-27,20:00,Espanyol,1.1,1–0,0.9,Real Madrid,19805.0,RCDE Stadium,José Sánchez
1965,Tue,2018-02-27,21:30,Girona,1.0,1–0,0.6,Celta Vigo,6392.0,Estadi Municipal de Montilivi,Daniel Trujillo
1966,Wed,2018-02-28,19:30,Málaga,0.9,0–1,0.5,Sevilla,15516.0,Estadio La Rosaleda,Carlos del Cerro
1967,Wed,2018-02-28,19:30,Athletic Club,1.2,1–1,0.2,Valencia,34382.0,San Mamés,Jesús Gil
1968,Wed,2018-02-28,19:30,Getafe,1.5,3–0,0.4,La Coruña,5097.0,Coliseum Alfonso Pérez,José Munuera
1969,Wed,2018-02-28,21:30,Atlético Madrid,2.2,4–0,1.0,Leganés,35033.0,Estadio Wanda Metropolitano,Javier Estrada
1970,Wed,2018-02-28,21:30,Eibar,1.4,1–0,1.1,Villarreal,4056.0,Estadio Municipal de Ipurúa,Mario Melero
1971,Thu,2018-03-01,19:30,Betis,0.7,0–0,1.2,Real Sociedad,40288.0,Estadio Benito Villamarín,José González
1972,Thu,2018-03-01,20:00,Las Palmas,1.2,1–1,1.0,Barcelona,23778.0,Estadio de Gran Canaria,Antonio Matéu Lahoz
1973,Thu,2018-03-01,21:30,Alavés,2.5,1–0,0.4,Levante,16812.0,Estadio de Mendizorroza,David Fernández
1975,Sat,2018-03-03,13:00,Villarreal,0.6,0–2,0.4,Girona,14540.0,Estadio de la Cerámica,Pablo González
1976,Sat,2018-03-03,16:15,Sevilla,1.9,2–0,0.6,Athletic Club,25185.0,Estadio Ramón Sánchez Pizjuán,Alberto Undiano
1977,Sat,2018-03-03,18:30,La Coruña,1.8,1–1,0.9,Eibar,19317.0,Estadio Municipal de Riazor,Santiago Jaime
1978,Sat,2018-03-03,18:30,Leganés,0.6,2–0,0.4,Málaga,6937.0,Estadio Municipal de Butarque,Ignacio Iglesias
1979,Sat,2018-03-03,20:45,Real Madrid,1.5,3–1,0.9,Getafe,55106.0,Estadio Santiago Bernabéu,Mario Melero
1980,Sun,2018-03-04,12:00,Levante,1.4,1–1,1.1,Espanyol,17143.0,Estadio Ciudad de Valencia,Alberola Rojas
1981,Sun,2018-03-04,16:15,Barcelona,1.2,1–0,0.2,Atlético Madrid,90356.0,Camp Nou,Jesús Gil
1982,Sun,2018-03-04,18:30,Real Sociedad,2.0,2–1,0.3,Alavés,21445.0,Estadio Municipal de Anoeta,Juan Martínez
1983,Sun,2018-03-04,20:45,Valencia,1.5,2–0,0.5,Betis,35565.0,Estadio de Mestalla,Alejandro Hernández
1984,Mon,2018-03-05,21:00,Celta Vigo,1.4,2–1,0.4,Las Palmas,11276.0,Estadio de Balaídos,Ricardo de Burgos
1986,Fri,2018-03-09,21:00,Girona,0.7,2–0,0.6,La Coruña,10663.0,Estadi Municipal de Montilivi,Alberto Undiano
1987,Sat,2018-03-10,13:00,Eibar,1.1,1–2,2.0,Real Madrid,6707.0,Estadio Municipal de Ipurúa,José Munuera
1988,Sat,2018-03-10,16:15,Sevilla,2.0,0–2,1.4,Valencia,33287.0,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos
1989,Sat,2018-03-10,18:30,Getafe,2.2,0–1,1.2,Levante,8136.0,Coliseum Alfonso Pérez,Daniel Trujillo
1990,Sat,2018-03-10,20:45,Málaga,0.6,0–2,2.3,Barcelona,26667.0,Estadio La Rosaleda,Juan Martínez
1991,Sun,2018-03-11,12:00,Espanyol,2.3,2–1,0.8,Real Sociedad,20314.0,RCDE Stadium,Antonio Matéu Lahoz
1992,Sun,2018-03-11,16:15,Atlético Madrid,0.9,3–0,0.9,Celta Vigo,55076.0,Estadio Wanda Metropolitano,Alberola Rojas
1993,Sun,2018-03-11,17:30,Las Palmas,0.8,0–2,2.0,Villarreal,18907.0,Estadio de Gran Canaria,David Medié
1994,Sun,2018-03-11,20:45,Athletic Club,0.6,2–0,0.9,Leganés,30787.0,San Mamés,José Sánchez
1995,Mon,2018-03-12,21:00,Alavés,1.1,1–3,1.0,Betis,17239.0,Estadio de Mendizorroza,Carlos del Cerro
1997,Fri,2018-03-16,21:00,Levante,1.5,2–1,1.6,Eibar,16028.0,Estadio Ciudad de Valencia,Ignacio Iglesias
1998,Sat,2018-03-17,13:00,La Coruña,1.3,1–1,0.3,Las Palmas,18773.0,Estadio Municipal de Riazor,Juan Martínez
1999,Sat,2018-03-17,16:15,Valencia,2.7,3–1,1.2,Alavés,35264.0,Estadio de Mestalla,José Munuera
2000,Sat,2018-03-17,18:30,Real Sociedad,0.6,1–2,1.3,Getafe,17509.0,Estadio Municipal de Anoeta,Javier Estrada
2001,Sat,2018-03-17,20:45,Betis,0.6,3–0,0.2,Espanyol,31230.0,Estadio Benito Villamarín,Ricardo de Burgos
2002,Sun,2018-03-18,12:00,Leganés,0.6,2–1,0.5,Sevilla,10037.0,Estadio Municipal de Butarque,Alberola Rojas
2003,Sun,2018-03-18,16:15,Barcelona,1.8,2–0,0.8,Athletic Club,84053.0,Camp Nou,Santiago Jaime
2004,Sun,2018-03-18,18:30,Villarreal,1.1,2–1,1.3,Atlético Madrid,19385.0,Estadio de la Cerámica,David Fernández
2005,Sun,2018-03-18,18:30,Celta Vigo,1.8,0–0,0.5,Málaga,17230.0,Estadio de Balaídos,Alberto Undiano
2006,Sun,2018-03-18,20:45,Real Madrid,3.4,6–3,1.7,Girona,59097.0,Estadio Santiago Bernabéu,Jesús Gil
2008,Sat,2018-03-31,13:00,Girona,1.0,1–1,1.6,Levante,11391.0,Estadi Municipal de Montilivi,Ricardo de Burgos
2009,Sat,2018-03-31,16:15,Athletic Club,1.7,1–1,0.6,Celta Vigo,33657.0,San Mamés,Carlos del Cerro
2010,Sat,2018-03-31,17:30,Las Palmas,1.6,0–3,4.0,Real Madrid,22942.0,Estadio de Gran Canaria,Pablo González
2011,Sat,2018-03-31,20:45,Sevilla,3.0,2–2,2.1,Barcelona,37588.0,Estadio Ramón Sánchez Pizjuán,José González
2012,Sun,2018-04-01,12:00,Espanyol,0.9,0–0,0.8,Alavés,15448.0,RCDE Stadium,Ignacio Iglesias
2013,Sun,2018-04-01,16:15,Leganés,0.6,0–1,0.2,Valencia,10697.0,Estadio Municipal de Butarque,Mario Melero
2014,Sun,2018-04-01,18:30,Eibar,0.7,0–0,0.5,Real Sociedad,6233.0,Estadio Municipal de Ipurúa,José Sánchez
2015,Sun,2018-04-01,18:30,Málaga,1.7,1–0,0.4,Villarreal,19142.0,Estadio La Rosaleda,Alfonso Álvarez
2016,Sun,2018-04-01,20:45,Atlético Madrid,1.4,1–0,1.1,La Coruña,49351.0,Estadio Wanda Metropolitano,Daniel Trujillo
2017,Mon,2018-04-02,21:00,Getafe,1.6,0–1,0.3,Betis,10628.0,Coliseum Alfonso Pérez,Alberto Undiano
2019,Fri,2018-04-06,21:00,La Coruña,1.9,3–2,0.6,Málaga,16932.0,Estadio Municipal de Riazor,Antonio Matéu Lahoz
2020,Sat,2018-04-07,13:00,Alavés,1.0,2–0,1.0,Getafe,18241.0,Estadio de Mendizorroza,Santiago Jaime
2021,Sat,2018-04-07,16:15,Celta Vigo,2.0,4–0,1.4,Sevilla,16919.0,Estadio de Balaídos,Alfonso Álvarez
2022,Sat,2018-04-07,18:30,Betis,1.6,2–0,0.5,Eibar,50194.0,Estadio Benito Villamarín,David Medié
2023,Sat,2018-04-07,20:45,Barcelona,2.4,3–1,0.6,Leganés,72126.0,Camp Nou,Ricardo de Burgos
2024,Sun,2018-04-08,12:00,Levante,1.6,2–1,1.2,Las Palmas,18402.0,Estadio Ciudad de Valencia,David Fernández
2025,Sun,2018-04-08,16:15,Real Madrid,2.0,1–1,1.2,Atlético Madrid,78769.0,Estadio Santiago Bernabéu,Javier Estrada
2026,Sun,2018-04-08,18:30,Real Sociedad,2.4,5–0,0.6,Girona,18027.0,Estadio Municipal de Anoeta,José Munuera
2027,Sun,2018-04-08,20:45,Valencia,1.1,1–0,1.1,Espanyol,36296.0,Estadio de Mestalla,Jesús Gil
2028,Mon,2018-04-09,21:00,Villarreal,0.6,1–3,2.6,Athletic Club,14879.0,Estadio de la Cerámica,Ignacio Iglesias
2030,Fri,2018-04-13,21:00,Girona,0.9,0–1,1.3,Betis,11286.0,Estadi Municipal de Montilivi,Santiago Jaime
2031,Sat,2018-04-14,13:00,Sevilla,2.0,2–2,0.8,Villarreal,32192.0,Estadio Ramón Sánchez Pizjuán,Pablo González
2032,Sat,2018-04-14,16:15,Barcelona,1.7,2–1,2.5,Valencia,69544.0,Camp Nou,Carlos del Cerro
2033,Sat,2018-04-14,17:30,Las Palmas,0.9,0–1,2.7,Real Sociedad,10531.0,Estadio de Gran Canaria,Alfonso Álvarez
2034,Sat,2018-04-14,18:30,Leganés,2.6,1–0,0.5,Celta Vigo,10393.0,Estadio Municipal de Butarque,Alejandro Hernández
2035,Sat,2018-04-14,20:45,Athletic Club,1.1,2–3,1.5,La Coruña,37715.0,San Mamés,José González
2036,Sun,2018-04-15,12:00,Eibar,1.3,0–1,0.1,Alavés,5754.0,Estadio Municipal de Ipurúa,Alberto Undiano
2037,Sun,2018-04-15,16:15,Atlético Madrid,1.3,3–0,0.7,Levante,58043.0,Estadio Wanda Metropolitano,Jesús Gil
2038,Sun,2018-04-15,18:30,Getafe,0.5,1–0,0.7,Espanyol,10593.0,Coliseum Alfonso Pérez,Mario Melero
2039,Sun,2018-04-15,20:45,Málaga,1.1,1–2,2.3,Real Madrid,27112.0,Estadio La Rosaleda,Ricardo de Burgos
2041,Tue,2018-04-17,19:30,La Coruña,2.2,0–0,1.7,Sevilla,24374.0,Estadio Municipal de Riazor,David Medié
2042,Tue,2018-04-17,21:00,Celta Vigo,3.1,2–2,1.7,Barcelona,20347.0,Estadio de Balaídos,David Fernández
2043,Tue,2018-04-17,21:30,Villarreal,1.3,2–1,0.3,Leganés,12556.0,Estadio de la Cerámica,Daniel Trujillo
2044,Wed,2018-04-18,19:30,Espanyol,1.0,0–1,0.3,Eibar,12113.0,RCDE Stadium,Alejandro Hernández
2045,Wed,2018-04-18,19:30,Valencia,1.1,1–2,0.7,Getafe,35829.0,Estadio de Mestalla,Ricardo de Burgos
2046,Wed,2018-04-18,21:30,Real Madrid,2.0,1–1,0.8,Athletic Club,59193.0,Estadio Santiago Bernabéu,Juan Martínez
2047,Thu,2018-04-19,19:30,Alavés,1.2,1–2,1.7,Girona,18366.0,Estadio de Mendizorroza,Pablo González
2048,Thu,2018-04-19,19:30,Real Sociedad,1.2,3–0,0.6,Atlético Madrid,21404.0,Estadio Municipal de Anoeta,Alberola Rojas
2049,Thu,2018-04-19,21:30,Levante,1.0,1–0,0.5,Málaga,17372.0,Estadio Ciudad de Valencia,Santiago Jaime
2050,Thu,2018-04-19,21:30,Betis,2.0,1–0,0.1,Las Palmas,45151.0,Estadio Benito Villamarín,José Sánchez
2052,Fri,2018-04-20,21:00,Leganés,0.5,0–0,0.7,La Coruña,10124.0,Estadio Municipal de Butarque,Alfonso Álvarez
2053,Sat,2018-04-21,13:00,Eibar,0.9,0–1,0.5,Getafe,4860.0,Estadio Municipal de Ipurúa,Ignacio Iglesias
2054,Sat,2018-04-21,16:15,Celta Vigo,0.6,1–1,1.8,Valencia,17316.0,Estadio de Balaídos,Alberto Undiano
2055,Sun,2018-04-22,12:00,Girona,1.9,0–2,0.8,Espanyol,12313.0,Estadi Municipal de Montilivi,Alberola Rojas
2056,Sun,2018-04-22,16:15,Málaga,0.7,2–0,1.3,Real Sociedad,14102.0,Estadio La Rosaleda,Javier Estrada
